\usepackage{ulem}date,isin,ticker,name,open,high,low,close,volume
2021-06-28,XX0000000788,AMGE,Amgen,153.6811,155.5495,148.6803,149.627,29090580
2021-06-29,XX0000000788,AMGE,Amgen,149.6326,153.7992,148.4682,152.3178,28555912
2021-06-30,XX0000000788,AMGE,Amgen,153.1646,155.19,146.4358,148.623,41294679
2021-07-01,XX0000000788,AMGE,Amgen,149.3433,152.5329,145.6502,146.4389,19097060
2021-07-02,XX0000000788,AMGE,Amgen,147.0444,148.8739,144.2022,145.7921,32315359
2021-07-05,XX0000000788,AMGE,Amgen,144.8932,150.0499,144.4292,148.152,29625717
2021-07-06,XX0000000788,AMGE,Amgen,149.3712,149.4952,144.5827,146.5056,16498473
2021-07-07,XX0000000788,AMGE,Amgen,146.1727,147.8978,144.9928,146.6237,14796007
2021-07-08,XX0000000788,AMGE,Amgen,147.544,150.3916,146.6421,149.8736,22440621
2021-07-09,XX0000000788,AMGE,Amgen,148.8934,154.0711,146.4638,153.038,23052538
2021-07-12,XX0000000788,AMGE,Amgen,153.3321,154.1534,152.9259,153.26,21859784
2021-07-13,XX0000000788,AMGE,Amgen,152.4856,154.0277,149.8979,150.8781,27682995
2021-07-14,XX0000000788,AMGE,Amgen,150.5781,152.5311,150.4514,151.2106,15593196
2021-07-15,XX0000000788,AMGE,Amgen,151.7033,153.4936,149.615,152.6317,30192205
2021-07-16,XX0000000788,AMGE,Amgen,152.2982,153.0555,150.6308,152.07,17990174
2021-07-19,XX0000000788,AMGE,Amgen,153.5875,154.6509,148.3812,151.2458,25092202
2021-07-20,XX0000000788,AMGE,Amgen,148.8715,154.2627,147.9214,152.9293,18364772
2021-07-21,XX0000000788,AMGE,Amgen,153.2052,154.5211,151.8603,153.2534,30235660
2021-07-22,XX0000000788,AMGE,Amgen,152.1614,156.1366,151.1686,156.0573,25660039
2021-07-23,XX0000000788,AMGE,Amgen,155.1889,156.6699,151.9272,154.1867,24051972
2021-07-26,XX0000000788,AMGE,Amgen,154.0856,155.5645,153.3537,155.3669,23364711
2021-07-27,XX0000000788,AMGE,Amgen,156.014,159.6404,150.9057,153.7365,26780975
2021-07-28,XX0000000788,AMGE,Amgen,153.1774,153.4968,149.3889,150.0185,16226429
2021-07-29,XX0000000788,AMGE,Amgen,148.3388,150.1197,147.4034,149.2143,18050940
2021-07-30,XX0000000788,AMGE,Amgen,149.865,151.0333,146.1938,148.5326,23458991
2021-08-02,XX0000000788,AMGE,Amgen,149.867,152.4232,147.3237,148.3286,22321362
2021-08-03,XX0000000788,AMGE,Amgen,146.9075,149.1577,143.2482,144.0704,27082934
2021-08-04,XX0000000788,AMGE,Amgen,144.9703,147.388,142.2033,142.5632,27228864
2021-08-05,XX0000000788,AMGE,Amgen,142.0692,142.5955,140.3251,142.3467,18472552
2021-08-06,XX0000000788,AMGE,Amgen,142.0721,142.2268,138.3881,140.7732,20671164
2021-08-09,XX0000000788,AMGE,Amgen,140.501,142.5599,140.459,141.349,20691055
2021-08-10,XX0000000788,AMGE,Amgen,141.0828,141.4448,135.9396,137.3089,28476700
2021-08-11,XX0000000788,AMGE,Amgen,137.0996,137.29,135.2867,136.6052,22166890
2021-08-12,XX0000000788,AMGE,Amgen,136.7631,140.4035,135.7489,139.2297,22960519
2021-08-13,XX0000000788,AMGE,Amgen,138.1028,139.8373,136.7264,139.2853,25443757
2021-08-16,XX0000000788,AMGE,Amgen,139.4156,141.2467,139.0909,141.1713,28183023
2021-08-17,XX0000000788,AMGE,Amgen,141.2037,142.2256,140.644,141.1486,19354717
2021-08-18,XX0000000788,AMGE,Amgen,141.2395,144.3701,137.7995,142.4356,21514437
2021-08-19,XX0000000788,AMGE,Amgen,142.3177,144.9503,141.4246,142.5244,21136174
2021-08-20,XX0000000788,AMGE,Amgen,142.3118,145.4694,141.9206,144.2454,18423734
2021-08-23,XX0000000788,AMGE,Amgen,143.0178,147.5804,141.897,146.3569,23056781
2021-08-24,XX0000000788,AMGE,Amgen,146.3174,147.0294,142.4149,145.6893,27225142
2021-08-25,XX0000000788,AMGE,Amgen,144.5652,148.0365,142.6103,146.288,18712293
2021-08-26,XX0000000788,AMGE,Amgen,146.9529,149.4952,145.8443,146.2285,26901465
2021-08-27,XX0000000788,AMGE,Amgen,145.472,150.8877,144.8565,147.7962,16679430
2021-08-30,XX0000000788,AMGE,Amgen,148.5327,149.155,146.7958,147.2608,31867317
2021-08-31,XX0000000788,AMGE,Amgen,147.0976,149.9755,144.5762,148.5591,15181137
2021-09-01,XX0000000788,AMGE,Amgen,149.6118,150.8215,145.6565,146.4093,14727562
2021-09-02,XX0000000788,AMGE,Amgen,145.8412,148.7344,144.957,146.7242,26262626
2021-09-03,XX0000000788,AMGE,Amgen,146.2707,146.7283,142.5754,144.3145,25717917
2021-09-06,XX0000000788,AMGE,Amgen,145.0406,146.831,144.6867,144.8862,21986688
2021-09-07,XX0000000788,AMGE,Amgen,144.7756,145.1791,144.7441,144.9563,37288525
2021-09-08,XX0000000788,AMGE,Amgen,145.2893,147.171,143.9628,145.7875,31981958
2021-09-09,XX0000000788,AMGE,Amgen,146.6815,149.4067,145.0363,146.7725,26018482
2021-09-10,XX0000000788,AMGE,Amgen,146.0899,148.3622,145.893,147.0095,22290864
2021-09-13,XX0000000788,AMGE,Amgen,146.5299,147.8012,142.9979,143.8338,32715210
2021-09-14,XX0000000788,AMGE,Amgen,143.7472,145.6534,140.4003,143.1987,17950811
2021-09-15,XX0000000788,AMGE,Amgen,143.1374,143.3469,141.1694,141.8791,23495207
2021-09-16,XX0000000788,AMGE,Amgen,143.0341,143.5123,141.6981,143.1736,26511485
2021-09-17,XX0000000788,AMGE,Amgen,144.4035,147.8066,143.1827,143.6998,27423558
2021-09-20,XX0000000788,AMGE,Amgen,143.218,146.6855,141.9965,142.9744,12236605
2021-09-21,XX0000000788,AMGE,Amgen,144.0742,147.2525,142.0468,146.4176,15136526
2021-09-22,XX0000000788,AMGE,Amgen,145.9769,146.9937,141.5487,143.0284,26921529
2021-09-23,XX0000000788,AMGE,Amgen,142.5571,143.0745,140.8122,142.6088,26198797
2021-09-24,XX0000000788,AMGE,Amgen,142.046,143.686,141.6088,142.6144,19775780
2021-09-27,XX0000000788,AMGE,Amgen,142.8351,145.2509,140.7488,142.4279,14783262
2021-09-28,XX0000000788,AMGE,Amgen,140.7452,142.5803,138.3102,139.6019,15815945
2021-09-29,XX0000000788,AMGE,Amgen,138.2376,139.956,136.9233,139.4836,27972199
2021-09-30,XX0000000788,AMGE,Amgen,137.9546,141.8044,137.2862,140.1295,24584463
2021-10-01,XX0000000788,AMGE,Amgen,140.6429,142.1449,139.1985,142.0688,19427232
2021-10-04,XX0000000788,AMGE,Amgen,142.5433,145.5517,140.5929,144.8463,26708319
2021-10-05,XX0000000788,AMGE,Amgen,145.083,146.9327,143.6744,144.2264,15559711
2021-10-06,XX0000000788,AMGE,Amgen,142.9921,143.478,138.9828,140.855,18103035
2021-10-07,XX0000000788,AMGE,Amgen,141.5707,142.9099,139.25,140.1656,17853291
2021-10-08,XX0000000788,AMGE,Amgen,139.6331,142.8814,139.5524,141.9996,30838465
2021-10-11,XX0000000788,AMGE,Amgen,141.9757,142.9853,141.0493,142.3603,17369380
2021-10-12,XX0000000788,AMGE,Amgen,141.6739,142.079,140.7865,141.3231,23689882
2021-10-13,XX0000000788,AMGE,Amgen,142.3296,142.5433,140.24,140.8313,24257021
2021-10-14,XX0000000788,AMGE,Amgen,141.4732,141.9896,139.6042,141.5519,30988834
2021-10-15,XX0000000788,AMGE,Amgen,140.4737,143.761,138.6877,143.5607,25056677
2021-10-18,XX0000000788,AMGE,Amgen,143.1348,144.7581,140.1245,141.6174,22789709
2021-10-19,XX0000000788,AMGE,Amgen,142.4609,142.994,137.6076,140.5521,12330047
2021-10-20,XX0000000788,AMGE,Amgen,139.6797,142.2206,139.2912,141.7918,19081135
2021-10-21,XX0000000788,AMGE,Amgen,142.6375,143.476,139.0455,139.1007,13848461
2021-10-22,XX0000000788,AMGE,Amgen,138.0,139.9429,137.2514,137.313,30196753
2021-10-25,XX0000000788,AMGE,Amgen,137.2387,139.4248,135.5182,138.8461,24539046
2021-10-26,XX0000000788,AMGE,Amgen,137.6762,142.8279,135.9604,141.6433,20327716
2021-10-27,XX0000000788,AMGE,Amgen,143.1363,145.3413,137.7464,139.3489,29150877
2021-10-28,XX0000000788,AMGE,Amgen,139.8918,140.4954,138.515,139.6009,56758126
2021-10-29,XX0000000788,AMGE,Amgen,140.8602,141.5019,137.7723,139.2158,25827991
2021-11-01,XX0000000788,AMGE,Amgen,138.9262,139.5268,133.4616,136.381,21000228
2021-11-02,XX0000000788,AMGE,Amgen,135.4948,137.6121,134.0028,135.9185,30103206
2021-11-03,XX0000000788,AMGE,Amgen,135.5887,136.3909,133.2238,133.6701,28039091
2021-11-04,XX0000000788,AMGE,Amgen,133.4181,134.8348,132.7759,134.3185,21596669
2021-11-05,XX0000000788,AMGE,Amgen,133.4729,134.382,132.5829,133.2695,19058996
2021-11-08,XX0000000788,AMGE,Amgen,132.8695,132.8847,130.2959,131.0477,33593241
2021-11-09,XX0000000788,AMGE,Amgen,131.4856,132.7945,128.5492,129.2392,17924694
2021-11-10,XX0000000788,AMGE,Amgen,128.8533,129.815,127.2617,129.1622,34156044
2021-11-11,XX0000000788,AMGE,Amgen,129.5583,130.4473,127.8793,129.5132,24051298
2021-11-12,XX0000000788,AMGE,Amgen,128.9679,132.6024,126.9971,132.5411,37077516
2021-11-15,XX0000000788,AMGE,Amgen,132.2847,133.2462,131.8368,132.8922,20780631
2021-11-16,XX0000000788,AMGE,Amgen,133.5818,136.8975,131.7387,132.4686,13793383
2021-11-17,XX0000000788,AMGE,Amgen,132.0297,133.3157,131.8845,132.063,28405953
2021-11-18,XX0000000788,AMGE,Amgen,133.0483,133.8284,131.6019,133.4185,24388025
2021-11-19,XX0000000788,AMGE,Amgen,133.3376,134.8683,131.6805,133.8369,20270974
2021-11-22,XX0000000788,AMGE,Amgen,133.677,134.7288,131.7966,133.3748,34593580
2021-11-23,XX0000000788,AMGE,Amgen,132.7069,134.9013,131.2219,134.8951,32303523
2021-11-24,XX0000000788,AMGE,Amgen,135.1045,135.3888,129.618,133.7387,14316458
2021-11-25,XX0000000788,AMGE,Amgen,133.1717,134.0688,131.8568,132.9128,20776554
2021-11-26,XX0000000788,AMGE,Amgen,132.5609,132.6713,130.6004,132.2138,22391252
2021-11-29,XX0000000788,AMGE,Amgen,132.578,133.4188,127.6055,129.6398,23392742
2021-11-30,XX0000000788,AMGE,Amgen,130.0057,131.3834,129.9995,131.2573,24001048
2021-12-01,XX0000000788,AMGE,Amgen,131.6816,133.2805,130.3535,131.7025,17430214
2021-12-02,XX0000000788,AMGE,Amgen,131.9244,132.1149,131.0262,131.3888,26913933
2021-12-03,XX0000000788,AMGE,Amgen,131.9663,132.6853,131.5511,132.0393,34047064
2021-12-06,XX0000000788,AMGE,Amgen,132.3204,135.4196,129.3685,134.1443,26461681
2021-12-07,XX0000000788,AMGE,Amgen,135.0952,135.6121,134.785,135.1924,18585303
2021-12-08,XX0000000788,AMGE,Amgen,134.8802,136.5148,133.7669,135.9033,24612919
2021-12-09,XX0000000788,AMGE,Amgen,135.923,138.5979,133.5705,135.7491,15139482
2021-12-10,XX0000000788,AMGE,Amgen,135.8928,140.2745,135.8146,138.1772,12816198
2021-12-13,XX0000000788,AMGE,Amgen,138.07,141.9925,137.0613,139.5268,23021943
2021-12-14,XX0000000788,AMGE,Amgen,139.5437,143.7906,137.7208,143.5596,15529889
2021-12-15,XX0000000788,AMGE,Amgen,144.2457,146.361,141.2126,142.5164,28447633
2021-12-16,XX0000000788,AMGE,Amgen,142.695,144.6525,136.9383,137.351,17908701
2021-12-17,XX0000000788,AMGE,Amgen,138.3051,140.2246,136.3412,136.6063,24537514
2021-12-20,XX0000000788,AMGE,Amgen,136.3737,137.4313,132.3827,135.0451,33709726
2021-12-21,XX0000000788,AMGE,Amgen,134.4015,142.8789,134.29,140.544,16400534
2021-12-22,XX0000000788,AMGE,Amgen,141.0001,141.7217,137.2747,140.6537,23275972
2021-12-23,XX0000000788,AMGE,Amgen,141.2426,144.5585,137.6035,138.7638,25735816
2021-12-24,XX0000000788,AMGE,Amgen,139.7494,139.9407,137.7797,137.8683,16498676
2021-12-27,XX0000000788,AMGE,Amgen,136.8684,140.1699,136.8575,139.7949,24291497
2021-12-28,XX0000000788,AMGE,Amgen,138.6733,139.9874,136.7801,138.001,26410591
2021-12-29,XX0000000788,AMGE,Amgen,137.6891,137.6925,136.4163,137.3822,15946502
2021-12-30,XX0000000788,AMGE,Amgen,138.0176,138.4775,137.0609,138.0098,34574244
2021-12-31,XX0000000788,AMGE,Amgen,136.8154,139.1117,131.1883,133.0577,17770496
2021-01-01,XX0000000069,APPL,Apple,192.8754,196.2903,190.2193,194.638,36978635
2021-01-04,XX0000000069,APPL,Apple,193.9428,196.1118,187.4058,189.6653,44976916
2021-01-05,XX0000000069,APPL,Apple,189.0444,191.6946,185.8436,188.5928,33577669
2021-01-06,XX0000000069,APPL,Apple,188.468,192.4479,188.1479,191.2785,18509255
2021-01-07,XX0000000069,APPL,Apple,191.0379,192.6677,188.9241,192.3159,25241546
2021-01-08,XX0000000069,APPL,Apple,191.9659,192.985,188.3083,189.5017,22113207
2021-01-11,XX0000000069,APPL,Apple,189.7295,196.0718,187.5733,194.2629,47497438
2021-01-12,XX0000000069,APPL,Apple,193.8277,203.3718,191.6987,201.3491,25822712
2021-01-13,XX0000000069,APPL,Apple,201.3061,206.7263,201.306,205.9839,27185590
2021-01-14,XX0000000069,APPL,Apple,207.9945,209.3906,202.3217,204.2696,29277145
2021-01-15,XX0000000069,APPL,Apple,205.118,2253.9915,198.5644,2209.7956,40282460
2021-01-18,XX0000000069,APPL,Apple,200.1891,206.5766,198.5145,204.2229,47874588
2021-01-19,XX0000000069,APPL,Apple,204.5242,207.2139,201.9688,204.7422,35061398
2021-01-20,XX0000000069,APPL,Apple,205.9344,208.716,201.2135,203.2925,51217379
2021-01-21,XX0000000069,APPL,Apple,202.5493,208.9374,200.1987,206.6041,28859907
2021-01-22,XX0000000069,APPL,Apple,206.9953,210.0545,203.732,206.2583,36465664
2021-01-25,XX0000000069,APPL,Apple,207.0244,208.6416,202.6143,203.9256,28347054
2021-01-26,XX0000000069,APPL,Apple,204.2008,211.7354,201.683,209.9947,35406973
2021-01-27,XX0000000069,APPL,Apple,208.3644,210.5214,207.9419,210.5049,20095819
2021-01-28,XX0000000069,APPL,Apple,211.668,218.4682,211.2146,215.574,40445844
2021-01-29,XX0000000069,APPL,Apple,216.2951,220.4844,210.2772,210.7256,23465022
2021-02-01,XX0000000069,APPL,Apple,211.1436,213.7762,204.6597,206.8906,38887786
2021-02-02,XX0000000069,APPL,Apple,207.9305,212.5903,206.4831,212.5826,37816908
2021-02-03,XX0000000069,APPL,Apple,213.4067,215.1728,209.9825,211.5089,32954375
2021-02-04,XX0000000069,APPL,Apple,213.7946,214.4965,206.8441,211.1556,39569197
2021-02-05,XX0000000069,APPL,Apple,208.4143,209.4121,207.6003,208.4808,33729997
2021-02-08,XX0000000069,APPL,Apple,209.3123,216.1315,199.0269,200.6652,22971901
2021-02-09,XX0000000069,APPL,Apple,200.6519,202.9077,199.5637,202.3625,27114059
2021-02-10,XX0000000069,APPL,Apple,203.2178,204.8746,202.5876,203.7461,24181667
2021-02-11,XX0000000069,APPL,Apple,203.3064,206.6744,200.1782,201.6212,30348700
2021-02-12,XX0000000069,APPL,Apple,200.3267,203.8072,198.7342,203.2077,39868516
2021-02-15,XX0000000069,APPL,Apple,202.6072,206.3502,201.1399,205.7313,41245203
2021-02-16,XX0000000069,APPL,Apple,205.912,206.271,204.0421,205.0237,23917820
2021-02-17,XX0000000069,APPL,Apple,204.7061,205.5924,201.2626,202.8402,22219818
2021-02-18,XX0000000069,APPL,Apple,203.0072,206.928,200.0092,204.585,37235111
2021-02-19,XX0000000069,APPL,Apple,203.4103,204.1264,203.1988,203.9612,35832659
2021-02-22,XX0000000069,APPL,Apple,203.8292,204.3887,199.7286,199.8374,33239096
2021-02-23,XX0000000069,APPL,Apple,198.5687,201.9642,198.2517,200.0041,39025827
2021-02-24,XX0000000069,APPL,Apple,199.215,200.9578,194.4807,194.9698,33908704
2021-02-25,XX0000000069,APPL,Apple,195.8337,197.293,191.8987,192.487,23738983
2021-02-26,XX0000000069,APPL,Apple,190.7966,201.4323,188.1873,201.0411,22495223
2021-03-01,XX0000000069,APPL,Apple,201.8373,207.0383,199.2765,205.3885,19197913
2021-03-02,XX0000000069,APPL,Apple,205.2291,206.5229,202.2284,203.9637,34211666
2021-03-03,XX0000000069,APPL,Apple,206.1947,207.4238,205.6117,206.219,32013484
2021-03-04,XX0000000069,APPL,Apple,205.1069,205.4969,200.1922,203.9226,30295267
2021-03-05,XX0000000069,APPL,Apple,203.4507,216.0094,201.2806,213.6696,30044972
2021-03-08,XX0000000069,APPL,Apple,211.1983,214.9562,208.9245,214.2608,40054944
2021-03-09,XX0000000069,APPL,Apple,215.6183,216.0634,211.342,214.4264,36821247
2021-03-10,XX0000000069,APPL,Apple,214.3868,216.1028,206.8949,208.4443,20828300
2021-03-11,XX0000000069,APPL,Apple,207.2795,214.4948,205.9039,210.5647,27946436
2021-03-12,XX0000000069,APPL,Apple,209.8305,220.7063,204.9827,217.3159,30574724
2021-03-15,XX0000000069,APPL,Apple,219.3714,220.9936,217.4464,220.7045,39335154
2021-03-16,XX0000000069,APPL,Apple,219.1737,224.6043,218.973,224.2991,28902936
2021-03-17,XX0000000069,APPL,Apple,224.466,225.5256,219.3514,222.073,27587555
2021-03-18,XX0000000069,APPL,Apple,220.865,227.971,220.8004,225.5824,21360582
2021-03-19,XX0000000069,APPL,Apple,225.6196,240.0395,224.7727,236.8162,22433449
2021-03-22,XX0000000069,APPL,Apple,237.9728,238.6812,229.1105,230.187,31672048
2021-03-23,XX0000000069,APPL,Apple,230.539,237.7045,229.7658,233.7569,35899584
2021-03-24,XX0000000069,APPL,Apple,233.5398,234.6802,232.6539,232.941,21830973
2021-03-25,XX0000000069,APPL,Apple,233.7288,234.395,233.3846,234.0984,26900595
2021-03-26,XX0000000069,APPL,Apple,234.9765,235.8474,223.6893,226.66,28643518
2021-03-29,XX0000000069,APPL,Apple,227.2486,232.0292,222.7456,224.4984,34084933
2021-03-30,XX0000000069,APPL,Apple,224.1381,224.7756,213.4218,214.7576,22271451
2021-03-31,XX0000000069,APPL,Apple,217.2581,218.9279,201.9335,204.3927,25020945
2021-04-01,XX0000000069,APPL,Apple,206.1886,209.1407,200.9864,201.8291,27174530
2021-04-02,XX0000000069,APPL,Apple,200.4886,208.7153,197.0817,204.6413,42253962
2021-04-05,XX0000000069,APPL,Apple,203.4693,209.5678,203.1921,208.448,33669653
2021-04-06,XX0000000069,APPL,Apple,209.4174,211.3631,208.5883,210.7566,33357205
2021-04-07,XX0000000069,APPL,Apple,208.93,210.3641,202.2112,202.2424,28408220
2021-04-08,XX0000000069,APPL,Apple,201.2529,202.387,197.4932,198.9004,39055648
2021-04-09,XX0000000069,APPL,Apple,200.6266,209.4321,199.7772,206.9507,25652860
2021-04-12,XX0000000069,APPL,Apple,205.6749,209.227,203.2228,203.3171,24208786
2021-04-13,XX0000000069,APPL,Apple,202.8383,207.6428,201.6027,205.7946,17679074
2021-04-14,XX0000000069,APPL,Apple,205.8771,206.5733,202.2632,203.6336,26008745
2021-04-15,XX0000000069,APPL,Apple,204.2279,213.2665,203.9503,213.2121,38297614
2021-04-16,XX0000000069,APPL,Apple,213.275,214.5654,210.8559,211.3913,38878361
2021-04-19,XX0000000069,APPL,Apple,213.6004,217.069,204.6835,205.3446,26371150
2021-04-20,XX0000000069,APPL,Apple,206.0532,206.6037,202.7678,203.8532,29495490
2021-04-21,XX0000000069,APPL,Apple,203.0975,209.1141,201.2078,206.5164,39562064
2021-04-22,XX0000000069,APPL,Apple,206.4115,214.953,205.2504,213.7323,37547892
2021-04-23,XX0000000069,APPL,Apple,214.0543,217.4409,213.1941,214.4783,47737233
2021-04-26,XX0000000069,APPL,Apple,215.7956,217.0821,207.2043,209.2027,27887046
2021-04-27,XX0000000069,APPL,Apple,210.4009,210.6904,203.8053,203.9372,18888131
2021-04-28,XX0000000069,APPL,Apple,202.6193,204.5793,197.0099,204.2123,26246704
2021-04-29,XX0000000069,APPL,Apple,203.6342,208.9737,202.7291,207.1992,38179488
2021-04-30,XX0000000069,APPL,Apple,207.9317,208.6954,206.2604,206.9554,30896020
2021-05-03,XX0000000069,APPL,Apple,206.6616,209.1182,201.5363,202.471,33197332
2021-05-04,XX0000000069,APPL,Apple,203.477,205.4425,199.9812,201.3781,36236759
2021-05-05,XX0000000069,APPL,Apple,202.9435,203.2035,191.5507,193.4299,19227870
2021-05-06,XX0000000069,APPL,Apple,194.0203,202.3232,192.7933,200.449,33689723
2021-05-07,XX0000000069,APPL,Apple,200.4799,202.135,196.2284,196.7244,47727221
2021-05-10,XX0000000069,APPL,Apple,196.3516,197.6568,195.3249,196.1459,33926228
2021-05-11,XX0000000069,APPL,Apple,196.226,205.3653,195.9914,204.4276,23688020
2021-05-12,XX0000000069,APPL,Apple,204.9679,208.5129,200.6871,201.2692,29353328
2021-05-13,XX0000000069,APPL,Apple,201.3633,207.7987,200.6755,204.9998,32896853
2021-05-14,XX0000000069,APPL,Apple,205.1515,205.7523,199.7975,201.0746,27775005
2021-05-17,XX0000000069,APPL,Apple,201.2407,203.4182,200.8991,202.7407,32529935
2021-05-18,XX0000000069,APPL,Apple,203.8356,207.4702,202.3602,206.0009,21333894
2021-05-19,XX0000000069,APPL,Apple,206.1515,215.2711,205.9121,212.5401,50517669
2021-05-20,XX0000000069,APPL,Apple,213.0169,219.0181,211.3442,215.7074,27383205
2021-05-21,XX0000000069,APPL,Apple,215.9507,218.6996,210.1515,213.2922,46062939
2021-05-24,XX0000000069,APPL,Apple,212.9024,213.6689,212.7369,213.2147,44688416
2021-05-25,XX0000000069,APPL,Apple,213.4614,214.3733,209.2138,210.2787,37033594
2021-05-26,XX0000000069,APPL,Apple,210.4442,211.2779,206.6758,206.679,17145231
2021-05-27,XX0000000069,APPL,Apple,206.323,213.7851,205.403,212.2427,35358046
2021-05-28,XX0000000069,APPL,Apple,211.3044,216.8993,210.3671,212.0967,34899568
